KEY,ID_menage,crops_cult4,season_cult4,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:55a32612-bd92-47b8-bcbf-6741a4a6dc84,5.51E+39,Millet,1,1,150,0.15,PODOR,BOKE DIALLOUBE,YAWALDE IRLABE,15.77395833,-14.306755,"[0.2198263704776764, 0.19428186118602753, 0.19694842398166656, 0.18407079577445984, 0.20284739136695862, 0.1823505163192749, 0.18134380877017975, 0.18583554029464722, 0.1844121217727661, 0.1821090579032898, 0.17563337087631226, 0.1739826649427414, 0.1785750836133957, 0.16062746942043304, 0.1606878638267517, 0.1615450233221054, 0.16030368208885193, 0.16030055284500122, 0.15264928340911865, 0.15202443301677704, 0.14924830198287964, 0.14560844004154205, 0.14581245183944702, 0.16447532176971436, 0.16242671012878418, 0.15257032215595245, 0.16557437181472778, 0.19121038913726807, 0.2540479898452759, 0.3469283878803253, 0.32004082202911377, 0.3325733542442322, 0.38414299488067627, 0.40615928173065186, 0.3451147675514221, 0.28526538610458374, 0.28310737013816833, 0.27007412910461426, 0.24122987687587738, 0.23338885605335236, 0.2522665560245514, 0.2442610114812851, 0.21121327579021454, 0.20980915427207947, 0.21030548214912415, 0.17914019525051117]"
uuid:56044865-550f-43ce-bb3e-43023f76b6f8,5.60E+39,Millet,1,3,2000,0.6666666667,NIORO,GAINTE KAYE,NDIAWARA AL KALY,13.78757667,-16.01315667,"[0.26699298620224, 0.2607352137565613, 0.25181347131729126, 0.24773083627223969, 0.23696301877498627, 0.22462564706802368, 0.21866457164287567, 0.21241514384746552, 0.2204533964395523, 0.21123038232326508, 0.20611800253391266, 0.21104282140731812, 0.21230196952819824, 0.20674332976341248, 0.20869256556034088, 0.21367247402668, 0.20167025923728943, 0.19712451100349426, 0.18902529776096344, 0.18144197762012482, 0.17363101243972778, 0.1475287675857544, 0.1717144101858139, 0.1922600120306015, 0.21086619794368744, 0.2330690324306488, 0.2160768061876297, 0.16481736302375793, 0.3546832203865051, 0.3652498722076416, 0.5274626612663269, 0.6366231441497803, 0.5851452946662903, 0.6565607786178589, 0.6137049198150635, 0.6539480686187744, 0.5663962960243225, 0.49664974212646484, 0.38851577043533325, 0.3426207900047302, 0.34540021419525146, 0.30785250663757324, 0.274112343788147, 0.2669682502746582, 0.2617334723472595, 0.24830469489097595]"
uuid:56129970-9a50-4f13-b210-899bba777fcc,5.61E+39,Millet,3,2,250,0.125,MATAM,AGNAM-CIVOL,AGNAM GOLY,16.00891667,-13.68825833,"[0.3934859037399292, 0.3985716998577118, 0.38691410422325134, 0.3730956017971039, 0.32774657011032104, 0.31993240118026733, 0.3065165579319, 0.290446013212204, 0.2862056791782379, 0.27085238695144653, 0.2584729492664337, 0.24851945042610168, 0.23207950592041016, 0.22451038658618927, 0.20706886053085327, 0.22054879367351532, 0.22925834357738495, 0.21815276145935059, 0.19771552085876465, 0.1942502111196518, 0.181710347533226, 0.18770377337932587, 0.17041745781898499, 0.24623119831085205, 0.23530270159244537, 0.23751357197761536, 0.21747058629989624, 0.1960565149784088, 0.2179422676563263, 0.24723580479621887, 0.23763030767440796, 0.19715948402881622, 0.19898109138011932, 0.23281043767929077, 0.286562442779541, 0.302184134721756, 0.3034153878688812, 0.31345030665397644, 0.30521586537361145, 0.31394991278648376, 0.2920885682106018, 0.33419790863990784, 0.3273196518421173, 0.32829082012176514, 0.29683196544647217, 0.31141865253448486]"
uuid:5616b63f-2218-4e00-812c-f112dab2c63c,5.62E+39,Millet,1,0.9,50,0.05555555556,BIGNONA,SUELLE,SUELLE,12.95182667,-16.27155167,"[0.4362059235572815, 0.434012770652771, 0.41582122445106506, 0.4068906307220459, 0.3874993324279785, 0.3599621057510376, 0.3536671996116638, 0.34125980734825134, 0.34208235144615173, 0.33461064100265503, 0.3218591511249542, 0.33297833800315857, 0.3259032666683197, 0.31617313623428345, 0.32165300846099854, 0.337634414434433, 0.3262191414833069, 0.34539416432380676, 0.3010420501232147, 0.33951535820961, 0.3367241621017456, 0.34191766381263733, 0.3286677598953247, 0.2992606461048126, 0.34788256883621216, 0.3795624077320099, 0.45970460772514343, 0.333600252866745, 0.46769964694976807, 0.3094765841960907, 0.6041852831840515, 0.47301653027534485, 0.45125412940979004, 0.4874727129936218, 0.6116752624511719, 0.6101468205451965, 0.6294285655021667, 0.625684916973114, 0.5975272059440613, 0.5791240334510803, 0.5423917174339294, 0.5398894548416138, 0.5326496958732605, 0.5144819617271423, 0.4570620357990265, 0.4546920657157898]"
uuid:562048e6-b14c-44e3-8228-609508f5d63b,5.62E+39,Millet,1,1,1000,1,NIORO,WACK NGOUNA,WACK NGOUNA,13.758135,-16.06396667,"[0.2803322970867157, 0.27156445384025574, 0.2633711099624634, 0.25963181257247925, 0.24720899760723114, 0.23473913967609406, 0.2296387255191803, 0.22215838730335236, 0.23189233243465424, 0.2229793816804886, 0.21716584265232086, 0.22181402146816254, 0.2206479161977768, 0.21939989924430847, 0.2192976325750351, 0.22500629723072052, 0.2134152352809906, 0.2101108580827713, 0.1974991410970688, 0.1960717737674713, 0.18110981583595276, 0.16749058663845062, 0.17841623723506927, 0.19737696647644043, 0.21542413532733917, 0.24270038306713104, 0.22436381876468658, 0.17398448288440704, 0.35592904686927795, 0.36591243743896484, 0.5259906053543091, 0.6537269353866577, 0.5929471850395203, 0.663616418838501, 0.6225149631500244, 0.6508484482765198, 0.5760048031806946, 0.5217002630233765, 0.4100431799888611, 0.358818382024765, 0.3606857657432556, 0.31931066513061523, 0.2828359305858612, 0.27865684032440186, 0.2721816599369049, 0.25450384616851807]"
uuid:5633bdf2-b6a8-45d1-a59f-2ec1b0f7a4e5,5.63E+39,Millet,1,2,600,0.3,BIRKELANE,SEGRE GATTA,KEUR ALY MARAM,13.9191934,-15.6740875,"[0.26081040501594543, 0.2558906376361847, 0.24999596178531647, 0.24802352488040924, 0.23851245641708374, 0.22992704808712006, 0.22222383320331573, 0.21642190217971802, 0.22236880660057068, 0.21380668878555298, 0.20986327528953552, 0.2141239047050476, 0.21379606425762177, 0.20986676216125488, 0.21241991221904755, 0.2109268605709076, 0.20212359726428986, 0.19628705084323883, 0.1902402937412262, 0.17701594531536102, 0.1710835099220276, 0.1602204293012619, 0.16838395595550537, 0.17959794402122498, 0.17453692853450775, 0.18779802322387695, 0.1870463639497757, 0.10362417995929718, 0.26163461804389954, 0.26868101954460144, 0.3627772629261017, 0.4910733997821808, 0.4708866775035858, 0.6096779108047485, 0.6108459830284119, 0.653286874294281, 0.5515556931495667, 0.4688113033771515, 0.35910674929618835, 0.2998012900352478, 0.2991216480731964, 0.273295134305954, 0.24560071527957916, 0.24138619005680084, 0.2381511628627777, 0.23533442616462708]"
uuid:564d68f8-d12d-472f-925e-35849b2fbfb2,5.64E+39,Millet,1,0.5,200,0.4,VELINGARA,PAROUMBA,DAHARATOU,12.788525,-13.87878333,"[0.39099639654159546, 0.3695020377635956, 0.3520906865596771, 0.3425631523132324, 0.31265097856521606, 0.26798468828201294, 0.28329700231552124, 0.276781290769577, 0.27476802468299866, 0.27511531114578247, 0.2778765857219696, 0.27780410647392273, 0.2856091558933258, 0.28139105439186096, 0.2802183926105499, 0.2948874831199646, 0.2832111120223999, 0.2938005328178406, 0.26971903443336487, 0.3160882890224457, 0.3962171673774719, 0.4538733661174774, 0.4350481331348419, 0.22716279327869415, 0.5090519785881042, 0.4169996976852417, 0.5663430690765381, 0.4907764792442322, 0.4643443524837494, 0.35851454734802246, 0.5266680121421814, 0.4856780469417572, 0.6935968995094299, 0.5820344686508179, 0.7249063849449158, 0.6563229560852051, 0.732422947883606, 0.6941239833831787, 0.6132016181945801, 0.5786547064781189, 0.5579546689987183, 0.5198732018470764, 0.48162734508514404, 0.4167690575122833, 0.40147528052330017, 0.39313048124313354]"
uuid:568e24a8-0322-4ad0-addd-70aef8f1421e,5.69E+39,Millet,1,1,700,0.7,KAFFRINE,KATHIOTE,TAIBA,13.93524833,-15.45834667,"[0.27358028292655945, 0.26067090034484863, 0.26180076599121094, 0.2622489333152771, 0.24999283254146576, 0.23662766814231873, 0.2333773821592331, 0.22726909816265106, 0.23256665468215942, 0.22467243671417236, 0.2190457135438919, 0.22414888441562653, 0.22222669422626495, 0.2236344814300537, 0.22368904948234558, 0.22634801268577576, 0.21756763756275177, 0.2131602019071579, 0.20713099837303162, 0.19812457263469696, 0.19110773503780365, 0.170505553483963, 0.184452623128891, 0.19272750616073608, 0.19604243338108063, 0.21194718778133392, 0.24559636414051056, 0.13388791680335999, 0.2948576509952545, 0.2979145050048828, 0.394233763217926, 0.5200442671775818, 0.47497743368148804, 0.6313251852989197, 0.5915226936340332, 0.6618839502334595, 0.5474762320518494, 0.46987900137901306, 0.3686247766017914, 0.31828635931015015, 0.32508233189582825, 0.29606717824935913, 0.2687433958053589, 0.26216429471969604, 0.2603723108768463, 0.2594493627548218]"
uuid:569471e0-3416-40f2-aa71-c428fa1810be,5.69E+39,Millet,3,0.15,100,0.6666666667,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,15.991065,-13.66713833,"[0.371439665555954, 0.3927302956581116, 0.37121719121932983, 0.36260342597961426, 0.313687801361084, 0.2879653573036194, 0.30187878012657166, 0.2784290015697479, 0.25764867663383484, 0.25459739565849304, 0.26486828923225403, 0.24266740679740906, 0.24291539192199707, 0.2230590283870697, 0.20549921691417694, 0.2224864661693573, 0.22028560936450958, 0.21015557646751404, 0.20295245945453644, 0.1955663114786148, 0.19491121172904968, 0.18940970301628113, 0.17367196083068848, 0.24210122227668762, 0.22954130172729492, 0.231439009308815, 0.21025492250919342, 0.19467933475971222, 0.19088229537010193, 0.19650150835514069, 0.206551656126976, 0.14043447375297546, 0.18785275518894196, 0.15665659308433533, 0.24262860417366028, 0.27805453538894653, 0.29480090737342834, 0.2971106469631195, 0.30064937472343445, 0.30008429288864136, 0.293517529964447, 0.3426833152770996, 0.31212949752807617, 0.3637932240962982, 0.31836190819740295, 0.3185443580150604]"
uuid:569471e0-3416-40f2-aa71-c428fa1810be,5.69E+39,Millet,3,0.25,300,1.2,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,15.991065,-13.66713833,"[0.371439665555954, 0.3927302956581116, 0.37121719121932983, 0.36260342597961426, 0.313687801361084, 0.2879653573036194, 0.30187878012657166, 0.2784290015697479, 0.25764867663383484, 0.25459739565849304, 0.26486828923225403, 0.24266740679740906, 0.24291539192199707, 0.2230590283870697, 0.20549921691417694, 0.2224864661693573, 0.22028560936450958, 0.21015557646751404, 0.20295245945453644, 0.1955663114786148, 0.19491121172904968, 0.18940970301628113, 0.17367196083068848, 0.24210122227668762, 0.22954130172729492, 0.231439009308815, 0.21025492250919342, 0.19467933475971222, 0.19088229537010193, 0.19650150835514069, 0.206551656126976, 0.14043447375297546, 0.18785275518894196, 0.15665659308433533, 0.24262860417366028, 0.27805453538894653, 0.29480090737342834, 0.2971106469631195, 0.30064937472343445, 0.30008429288864136, 0.293517529964447, 0.3426833152770996, 0.31212949752807617, 0.3637932240962982, 0.31836190819740295, 0.3185443580150604]"
uuid:56a61dfe-96c1-4d46-a9aa-8653f9416e93,5.62E+39,Millet,1,2,118.5,0.05925,MATAM,AGNAM-CIVOL,AGNAM CIVOL,15.99034167,-13.66026167,"[0.3710411787033081, 0.3889387249946594, 0.3707018792629242, 0.35825246572494507, 0.3120625913143158, 0.2911815643310547, 0.29538777470588684, 0.27526208758354187, 0.2558996379375458, 0.25542521476745605, 0.2581844627857208, 0.23950128257274628, 0.24244005978107452, 0.22063155472278595, 0.20414356887340546, 0.222977876663208, 0.2185090333223343, 0.21053729951381683, 0.20475997030735016, 0.1960831731557846, 0.19607405364513397, 0.1913846731185913, 0.17621667683124542, 0.2443646788597107, 0.22676031291484833, 0.22949546575546265, 0.21066631376743317, 0.1946285367012024, 0.19164448976516724, 0.20896048843860626, 0.2133682668209076, 0.16256223618984222, 0.20508290827274323, 0.15227502584457397, 0.2429889291524887, 0.27039241790771484, 0.2922752797603607, 0.2938147485256195, 0.2973811626434326, 0.2952837646007538, 0.28657135367393494, 0.32859140634536743, 0.3066309094429016, 0.35160788893699646, 0.30976778268814087, 0.3104792535305023]"
uuid:56a61dfe-96c1-4d46-a9aa-8653f9416e93,5.62E+39,Millet,3,1.5,100,0.06666666667,MATAM,AGNAM-CIVOL,AGNAM CIVOL,15.99034167,-13.66026167,"[0.3710411787033081, 0.3889387249946594, 0.3707018792629242, 0.35825246572494507, 0.3120625913143158, 0.2911815643310547, 0.29538777470588684, 0.27526208758354187, 0.2558996379375458, 0.25542521476745605, 0.2581844627857208, 0.23950128257274628, 0.24244005978107452, 0.22063155472278595, 0.20414356887340546, 0.222977876663208, 0.2185090333223343, 0.21053729951381683, 0.20475997030735016, 0.1960831731557846, 0.19607405364513397, 0.1913846731185913, 0.17621667683124542, 0.2443646788597107, 0.22676031291484833, 0.22949546575546265, 0.21066631376743317, 0.1946285367012024, 0.19164448976516724, 0.20896048843860626, 0.2133682668209076, 0.16256223618984222, 0.20508290827274323, 0.15227502584457397, 0.2429889291524887, 0.27039241790771484, 0.2922752797603607, 0.2938147485256195, 0.2973811626434326, 0.2952837646007538, 0.28657135367393494, 0.32859140634536743, 0.3066309094429016, 0.35160788893699646, 0.30976778268814087, 0.3104792535305023]"
uuid:56f3e509-be1d-41f6-8f16-61685c863826,5.66E+39,Millet,1,1,1000,1,NIORO,TA�BA NIASSENE,KEUR ALIOU PATHE,13.71855333,-15.87997667,"[0.25097620487213135, 0.2439744770526886, 0.2376408725976944, 0.23443755507469177, 0.22761259973049164, 0.21645598113536835, 0.2116968333721161, 0.2063155621290207, 0.21338066458702087, 0.2060888260602951, 0.20302683115005493, 0.20697751641273499, 0.20878981053829193, 0.2043294906616211, 0.203043594956398, 0.20554830133914948, 0.19547618925571442, 0.19281774759292603, 0.18379023671150208, 0.17200365662574768, 0.1620718240737915, 0.14270521700382233, 0.16459637880325317, 0.16691362857818604, 0.17481239140033722, 0.18617811799049377, 0.17736826837062836, 0.11121907085180283, 0.290800005197525, 0.2621159851551056, 0.4655599892139435, 0.5559090971946716, 0.6492876410484314, 0.5871593952178955, 0.6253154277801514, 0.6979571580886841, 0.5576910376548767, 0.5142930150032043, 0.42247796058654785, 0.3528688848018646, 0.34268251061439514, 0.30629462003707886, 0.2687615752220154, 0.26415887475013733, 0.25243061780929565, 0.24958820641040802]"
uuid:5735eca1-cdf5-46c5-95bb-c2107986ba37,5.74E+39,Millet,1,1.5,1500,1,FOUNDIOUGNE,KEUR SAMBA GUEYE,KEUR SEYNI GUEYE,13.609445,-16.31511667,"[0.30941176414489746, 0.30158132314682007, 0.29273685812950134, 0.2757953703403473, 0.2752757966518402, 0.26242852210998535, 0.25505033135414124, 0.24437375366687775, 0.2583474814891815, 0.250051349401474, 0.24663327634334564, 0.2516162097454071, 0.24924299120903015, 0.2476610392332077, 0.24291163682937622, 0.24821890890598297, 0.23651675879955292, 0.23518416285514832, 0.21881459653377533, 0.21930082142353058, 0.2116205394268036, 0.19635052978992462, 0.20438653230667114, 0.21282155811786652, 0.25054001808166504, 0.2568053901195526, 0.25342699885368347, 0.21418547630310059, 0.39425426721572876, 0.3947162926197052, 0.46431559324264526, 0.5308834910392761, 0.4853547513484955, 0.57194983959198, 0.5514602661132812, 0.5735300779342651, 0.549610435962677, 0.5143122673034668, 0.45136335492134094, 0.3934282660484314, 0.3958522379398346, 0.3501231074333191, 0.317545086145401, 0.31500309705734253, 0.30501890182495117, 0.2998361885547638]"
uuid:5749df2b-fda5-4c17-8c19-4bebd90b196e,5.75E+39,Millet,1,0.5,75,0.15,BIGNONA,TENGHORY,Tenghou arrondissement,12.80741833,-16.20881333,"[0.4718981087207794, 0.44827187061309814, 0.43031179904937744, 0.4205893278121948, 0.3887128531932831, 0.3666791021823883, 0.35725852847099304, 0.3369167745113373, 0.3380180597305298, 0.3411444425582886, 0.32604295015335083, 0.32961326837539673, 0.32215848565101624, 0.3165658712387085, 0.3178510367870331, 0.32946985960006714, 0.32416385412216187, 0.34463611245155334, 0.3027585744857788, 0.3300887644290924, 0.33329829573631287, 0.36446094512939453, 0.34039101004600525, 0.3841269314289093, 0.4073471426963806, 0.4100200831890106, 0.5116327404975891, 0.5035780072212219, 0.33564943075180054, 0.5196688771247864, 0.4995484948158264, 0.47905826568603516, 0.5428019762039185, 0.5376597046852112, 0.6550772190093994, 0.6559802889823914, 0.6491177678108215, 0.6421436071395874, 0.6195197105407715, 0.6057446599006653, 0.5938976407051086, 0.5947431325912476, 0.5737434029579163, 0.5518782734870911, 0.4825599491596222, 0.4911305606365204]"
uuid:57663b39-1db7-433e-bb0f-4418201e03e4,5.77E+39,Millet,1,1.5,500,0.3333333333,KAOLACK,THIARE,MAKA FASS,13.98724833,-15.83952833,"[0.2738005816936493, 0.26833510398864746, 0.2621060907840729, 0.2601945996284485, 0.2496054470539093, 0.2401658594608307, 0.23182934522628784, 0.2239009439945221, 0.22996336221694946, 0.22094589471817017, 0.21890008449554443, 0.22266270220279694, 0.22082480788230896, 0.2205842137336731, 0.21965298056602478, 0.22628232836723328, 0.21545469760894775, 0.21121495962142944, 0.2037242203950882, 0.19123177230358124, 0.18402032554149628, 0.14003126323223114, 0.17999261617660522, 0.1912267655134201, 0.203335702419281, 0.19691450893878937, 0.20859262347221375, 0.15304157137870789, 0.30497103929519653, 0.37103697657585144, 0.44913768768310547, 0.5494250655174255, 0.526488721370697, 0.6299180388450623, 0.6086985468864441, 0.6345124244689941, 0.5524906516075134, 0.48961570858955383, 0.3879540264606476, 0.33087030053138733, 0.3343431353569031, 0.29710203409194946, 0.2649204134941101, 0.263522207736969, 0.25782325863838196, 0.25018689036369324]"
uuid:578a6185-8e50-4164-9dc2-50a2a507eec8,5.78E+39,Millet,1,3,3000,1,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93222167,-16.18229,"[0.2834410071372986, 0.2771706283092499, 0.2677166759967804, 0.2625865340232849, 0.25204530358314514, 0.23741784691810608, 0.2323698103427887, 0.224381223320961, 0.23227150738239288, 0.22319211065769196, 0.22064365446567535, 0.222002774477005, 0.22215084731578827, 0.21977883577346802, 0.21778085827827454, 0.22432908415794373, 0.21426202356815338, 0.20991459488868713, 0.20018704235553741, 0.1937444657087326, 0.18729914724826813, 0.1394377499818802, 0.18172240257263184, 0.1955622434616089, 0.21664464473724365, 0.23829862475395203, 0.23313957452774048, 0.18132415413856506, 0.3203984200954437, 0.3760010004043579, 0.5065754652023315, 0.5913867354393005, 0.5241138339042664, 0.6616193652153015, 0.6148071885108948, 0.6605244874954224, 0.5662338733673096, 0.4870654046535492, 0.3944615423679352, 0.35180777311325073, 0.35578349232673645, 0.31973886489868164, 0.28668349981307983, 0.28767409920692444, 0.27382686734199524, 0.26206934452056885]"
uuid:579db431-5d2c-417b-9832-15b4c6fb48f8,5.79E+39,Millet,1,2,900,0.45,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21120833,-15.21843667,"[0.3650459945201874, 0.33832693099975586, 0.3340305685997009, 0.3077165484428406, 0.3017916977405548, 0.24756310880184174, 0.262294203042984, 0.24896782636642456, 0.25956884026527405, 0.24961669743061066, 0.2438897341489792, 0.25046250224113464, 0.26679563522338867, 0.26646116375923157, 0.280924528837204, 0.3031960725784302, 0.2876264154911041, 0.31577783823013306, 0.2997030019760132, 0.3353573679924011, 0.3276499807834625, 0.35818734765052795, 0.32396170496940613, 0.35089415311813354, 0.31258323788642883, 0.31115761399269104, 0.3987354636192322, 0.22797031700611115, 0.4198826551437378, 0.4082604944705963, 0.49287042021751404, 0.6153531074523926, 0.6806589961051941, 0.5913544297218323, 0.7350296378135681, 0.7243154644966125, 0.7116988897323608, 0.6506587862968445, 0.5876728296279907, 0.49649009108543396, 0.5149642825126648, 0.4708256423473358, 0.38152265548706055, 0.3712919056415558, 0.34600314497947693, 0.3536352515220642]"
